argumentTypeId,argumentTypeName,sourceOccurrenceId,sourceTaxonId,sourceTaxonName,sourceTaxonKingdomName,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,sourcePhysiologicalStateId,sourcePhysiologicalStateName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetTaxonId,targetTaxonName,targetTaxonKingdomName,targetTaxonPhylumName,targetTaxonClassName,targetTaxonOrderName,targetTaxonFamilyName,targetTaxonGenusName,targetTaxonSpecificEpithetName,targetTaxonSubSpecificEpithetName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,targetPhysiologicalStateId,targetPhysiologicalStateName,localityId,localityName,decimalLatitude,decimalLongitude,observationDateTime,referenceDoi,referenceUrl,referenceCitation
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Brachyspira suanatina,,,,,,Brachyspira,suanatina,,,,,,,,,Sweden,,,2004,10.1111/j.1462-2920.2006.01220.x,,"Rasback, T., Jansson, D. S., Johansson, K. E. & Fellstrom, C. A novel enteropathogenic, strongly haemolytic spirochaete isolated from pig and mallard, provisionally designated 'Brachyspira suanatina' sp. nov. Environ Microbiol 9, 983-991, doi:EMI1220 [pii] 10.1111/j.1462-2920.2006.01220.x (2007)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Arcobacter thereius,,,,,,Arcobacter,thereius,,,,,,,,,Denmark,,,2003,,,"On, S. L., Harrington, C. S. & Atabay, H. I. Differentiation of Arcobacter species by numerical analysis of AFLP profiles and description of a novel Arcobacter from pig abortions and turkey faeces. J Appl Microbiol 95, 1096-1105, doi:2100 [pii] (2003)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Arcobacter thereius,,,,,,Arcobacter,thereius,,,,,,,,,Denmark,,,2003,10.1099/ijs.0.006650-0,,"Houf, K. et al. Arcobacter thereius sp. nov., isolated from pigs and ducks. Int J Syst Evol Microbiol 59, 2599-2604, doi:ijs.0.006650-0 [pii] 10.1099/ijs.0.006650-0 (2009)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Arcobacter trophiarum,,,,,,Arcobacter,trophiarum,,,,,,,,,Belgium,,,2007,10.1099/ijs.0.022665-0,,"De Smet, S. et al. Arcobacter trophiarum sp. nov., isolated from fattening pigs. Int J Syst Evol Microbiol 61, 356-361, doi:ijs.0.022665-0 [pii] 10.1099/ijs.0.022665-0 (2011)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Campylobacter hyoilei,,,,,,Campylobacter,hyoilei,,,,,,,,,Australia,,,1992,,,"Alderton, M. R., Borland, R. & Coloe, P. J. Experimental reproduction of porcine proliferative enteritis. J Comp Pathol 106, 159-167, doi:0021-9975(92)90045-V [pii] (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Campylobacter hyoilei,,,,,,Campylobacter,hyoilei,,,,,,,,,Australia,,,1992,,,"Alderton, M. R., Korolik, V., Coloe, P. J., Dewhirst, F. E. & Paster, B. J. Campylobacter hyoilei sp. nov., associated with porcine proliferative enteritis. Int J Syst Bacteriol 45, 61-66 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Campylobacter hyointestinalis Subspecies lawsonii,,,,,,Campylobacter,hyointestinalis,lawsonii,,,,,,,,UK,,,1992,,,"On, S. L., Bloch, B., Holmes, B., Hoste, B. & Vandamme, P. Campylobacter hyointestinalis subsp. lawsonii subsp. nov., isolated from the porcine stomach, and an emended description of Campylobacter hyointestinalis. Int J Syst Bacteriol 45, 767-774 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Allofustis seminis,,,,,,Allofustis,seminis,,,,,,,,,UK,,,2001,,,"Collins, M. D. et al. Allofustis seminis gen. nov., sp. nov., a novel Gram-positive, catalase-negative, rod-shaped bacterium from pig semen. Int J Syst Evol Microbiol 53, 811-814 (2003)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Clostridium herbivorans,,,,,,Clostridium,herbivorans,,,,,,,,,USA,,,1991,,,"Varel, V. H. & Pond, W. G. Characteristics of a new cellulolytic Clostridium sp. isolated from pig intestinal tract. Appl Environ Microbiol 58, 1645-1649 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Clostridium herbivorans,,,,,,Clostridium,herbivorans,,,,,,,,,USA,,,1991,,,"Varel, V. H., Tanner, R. S. & Woese, C. R. Clostridium herbivorans sp. nov., a cellulolytic anaerobe from the pig intestine. Int J Syst Bacteriol 45, 490-494 (1995)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Clostridium intestinalis,,,,,,Clostridium,intestinalis,,,,,,,,,Japan,,,1989,,,"Lee, W., Fujisawa, T., Kawamura, S., Itoh, K. & Mitsuoka, T. Clostridium intestinalis sp. nov., an Aerotolerant Species Isolated from the Feces of Cattle and Pigs. Int J Syst Bacteriol 39, 334-336, doi:10.1099/00207713-39-3-334 (1989)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Olsenella umbonata,,,,,,Olsenella,umbonata,,,,,,,,,Germany,,,2007,10.1099/ijs.0.022954-0,,"Kraatz, M., Wallace, R. J. & Svensson, L. Olsenella umbonata sp. nov., a microaerotolerant anaerobic lactic acid bacterium from the sheep rumen and pig jejunum, and emended descriptions of Olsenella, Olsenella uli and Olsenella profusa. Int J Syst Evol Microbiol 61, 795-803, doi:ijs.0.022954-0 [pii] 10.1099/ijs.0.022954-0 (2011)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Corynebacterium glucuronolyticum,,,,,,Corynebacterium,glucuronolyticum,,,,,,,,,Japan,,,1997,,,"Takahashi, T. et al. Phylogenetic positions and assignment of swine and ovine corynebacterial isolates based on the 16S rDNA sequence. Microbiol Immunol 41, 649-655 (1997)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Corynebacterium glucuronolyticum,,,,,,Corynebacterium,glucuronolyticum,,,,,,,,,Japan,,,1997,,,"Devriese, L. A. et al. Identification of Corynebacterium glucuronolyticum strains from the urogenital tract of humans and pigs. Journal of clinical microbiology 38, 4657-4659 (2000)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Corynebacterium suicordis,,,,,,Corynebacterium,suicordis,,,,,,,,,Spain,,,2003,,,"Vela, A. I. et al. Corynebacterium suicordis sp. nov., from pigs. Int J Syst Evol Microbiol 53, 2027-2031 (2003)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Corynebacterium ulcerans,,,,,,Corynebacterium,ulcerans,,,,,,,,,Germany,,,2007,10.1086/525262,,"Tiwari, T. S. et al. Investigations of 2 cases of diphtheria-like illness due to toxigenic Corynebacterium ulcerans. Clin Infect Dis 46, 395-401, doi:10.1086/525262 (2008)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Corynebacterium ulcerans,,,,,,Corynebacterium,ulcerans,,,,,,,,,Germany,,,2007,10.3201/eid1508.081568,,"Schuhegger, R. et al. Pigs as source for toxigenic Corynebacterium ulcerans. Emerg Infect Dis 15, 1314-1315, doi:10.3201/eid1508.081568 (2009)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Escherichia coli,,,,,,Escherichia,coli,,,,,,,,,,,,,,,
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Escherichia coli O163:H-,,,,,,Escherichia,coli,O163:H-,,,,,,,,Slovakia,,,2001,10.1186/1746-6148-2-10,,"Vu Khac, H. et al. Serotypes, virulence genes, and PFGE profiles of Escherichia coli isolated from pigs with postweaning diarrhoea in Slovakia. BMC Vet Res 2, 10, doi:1746-6148-2-10 [pii] 10.1186/1746-6148-2-10 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Escherichia coli ONT:H4,,,,,,Escherichia,coli,ONT:H4,,,,,,,,Slovakia,,,2001,10.1186/1746-6148-2-10,,"Vu Khac, H. et al. Serotypes, virulence genes, and PFGE profiles of Escherichia coli isolated from pigs with postweaning diarrhoea in Slovakia. BMC Vet Res 2, 10, doi:1746-6148-2-10 [pii] 10.1186/1746-6148-2-10 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Escherichia coli O180:H-,,,,,,Escherichia,coli,O180:H-,,,,,,,,Canada,,,1998,,,"Scheutz, F., Cheasty, T., Woodward, D. & Smith, H. R. Designation of O174 and O175 to temporary O groups OX3 and OX7, and six new E. coli O groups that include Verocytotoxin-producing E. coli (VTEC): O176, O177, O178, O179, O180 and O181. APMIS : acta pathologica, microbiologica, et immunologica Scandinavica 112, 569-584, doi:APMapm1120903 [pii] 10.1111/j.1600-0463.2004.apm1120903.x (2004)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Escherichia coli O149:H10,,,,,,Escherichia,coli,O149:H10,,,,,,,,Canada,,,1998,,,"Noamani, B. N., Fairbrother, J. M. & Gyles, C. L. Virulence genes of O149 enterotoxigenic Escherichia coli from outbreaks of postweaning diarrhea in pigs. Veterinary microbiology 97, 87-101, doi:S0378113503002761 [pii] (2003)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Salmonella enterica,,,,,,Salmonella,enterica,,,,,,,,,,,,,,,
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,"Salmonella enterica Enterica 4,[5],12:i:",,,,,,Salmonella,enterica,"Enterica 4,[5],12:i:",,,,,,,,Spain,,,1998,,,"Echeita, M. A., Aladuena, A., Cruchaga, S. & Usera, M. A. Emergence and spread of an atypical Salmonella enterica subsp. enterica serotype 4,5,12:i:- strain in Spain. Journal of clinical microbiology 37, 3425 (1999)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,"Salmonella enterica Enterica 4,[5],12:i:",,,,,,Salmonella,enterica,"Enterica 4,[5],12:i:",,,,,,,,Spain,,,1998,,,"Switt, A. I., Soyer, Y., Warnick, L. D. & Wiedmann, M. Emergence, distribution, and molecular and phenotypic characteristics of Salmonella enterica serotype 4,5,12:i. Foodborne pathogens and disease 6, 407-415, doi:10.1089/fpd.2008.0213 (2009)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,"Salmonella enterica Enterica 4,[5],12:i:",,,,,,Salmonella,enterica,"Enterica 4,[5],12:i:",,,,,,,,Spain,,,1998,,,"Hauser, E. et al. Pork contaminated with Salmonella enterica serovar 4,[5],12:i:-, an emerging health risk for humans. Appl Environ Microbiol 76, 4601-4610, doi:AEM.02991-09 [pii] 10.1128/AEM.02991-09 (2010)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Salmonella enterica Enterica typhimurium DT104a,,,,,,Salmonella,enterica,Enterica typhimurium DT104a,,,,,,,,UK,,,1992,,,Anonymous. Salmonella in animal and poultry production. (1992).
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,"Salmonella enterica Enterica 4,[5],12:i:",,,,,,Salmonella,enterica,"Enterica 4,[5],12:i:",,,,,,,,UK,,,2002,,,Anonymous. Salmonella in animal and poultry production. (1992).
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis,,,,,,Enterococcus,faecalis,,,-,,,,,,,,,,,,
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 200,,,,,,Enterococcus,faecalis,ST 200,,,,,,,,Portugal,,,2006,10.1093/jac/dkp103,,"Freitas, A. R., Novais, C., Ruiz-Garbajosa, P., Coque, T. M. & Peixe, L. Clonal expansion within clonal complex 2 and spread of vancomycin-resistant plasmids among different genetic lineages of Enterococcus faecalis from Portugal. The Journal of antimicrobial chemotherapy 63, 1104-1111, doi:dkp103 [pii] 10.1093/jac/dkp103 (2009)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 224,,,,,,Enterococcus,faecalis,ST 224,,,,,,,,Portugal,,,2006,10.1093/jac/dkp103,,"Freitas, A. R., Novais, C., Ruiz-Garbajosa, P., Coque, T. M. & Peixe, L. Clonal expansion within clonal complex 2 and spread of vancomycin-resistant plasmids among different genetic lineages of Enterococcus faecalis from Portugal. The Journal of antimicrobial chemotherapy 63, 1104-1111, doi:dkp103 [pii] 10.1093/jac/dkp103 (2009)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 96,,,,,,Enterococcus,faecalis,ST 96,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 97,,,,,,Enterococcus,faecalis,ST 97,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 98,,,,,,Enterococcus,faecalis,ST 98,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 99,,,,,,Enterococcus,faecalis,ST 99,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 100,,,,,,Enterococcus,faecalis,ST 100,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 26,,,,,,Enterococcus,faecalis,ST 26,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 40,,,,,,Enterococcus,faecalis,ST 40,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 47,,,,,,Enterococcus,faecalis,ST 47,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 63,,,,,,Enterococcus,faecalis,ST 63,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecalis ST 1,,,,,,Enterococcus,faecalis,ST 1,,,,,,,,Denmark,,,2001,10.1128/JCM.01218-06,,"Shankar, N., Baghdayan, A. S., Willems, R., Hammerum, A. M. & Jensen, L. B. Presence of pathogenicity island genes in Enterococcus faecalis isolates from pigs in Denmark. Journal of clinical microbiology 44, 4200-4203, doi:JCM.01218-06 [pii] 10.1128/JCM.01218-06 (2006)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Enterococcus faecium,,,,,,Enterococcus,faecium,,,,,,,,,UK,,,1992,,,"Bates, J., Jordens, J. Z. & Griffiths, D. T. Farm animals as a putative reservoir for vacomycin-resistant enterococcal infection in man. Journal of Antimicrobial Chemotherapy 34, 507-514 (1994)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Helicobacter suis Type 1,,,,,,Helicobacter,suis,Type 1,,,,,,,,Brazil,,,1990,10.1016/0378-1135(90)90067-6,,"Queiroz, D. M. M. et al. A spiral microorganism in the stomach of pigs. Veterinary microbiology 24, 199-204, doi:10.1016/0378-1135(90)90067-6 (1990)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Helicobacter suis Type 1,,,,,,Helicobacter,suis,Type 1,,,,,,,,Brazil,,,1990,,,"De Groote, D. et al. 'Candidatus Helicobacter suis', a gastric helicobacter from pigs, and its phylogenetic relatedness to other gastrospirilla. Int J Syst Bacteriol 49 Pt 4, 1769-1777 (1999)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Helicobacter suis Type 1,,,,,,Helicobacter,suis,Type 1,,,,,,,,Brazil,,,1990,,,"Utriainen, M. & Hanninen, M. L. Detection of Helicobacter-like bacteria in porcine gastric biopsy samples by amplification of 16S rRNA, ureB, vacA and cagA genes by PCR. Vet Res Commun 22, 373-383 (1998)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Lactobacillus mucosae,,,,,,Lactobacillus,mucosae,,,,,,,,,Sweden,,,1987,,,"Roos, S., Karner, F., Axelsson, L. & Jonsson, H. Lactobacillus mucosae sp. nov., a new species with in vitro mucus-binding activity isolated from pig intestine. Int J Syst Evol Microbiol 50 Pt 1, 251-258 (2000)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Leptospira fainei,,,,,,Leptospira,fainei,,,,,,,,,Australia,,,1994,,,"Perolat, P. et al. Leptospira fainei sp. nov., isolated from pigs in Australia. Int J Syst Bacteriol 48 Pt 3, 851-858 (1998)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Mycobacterium africanum,,,,,,Mycobacterium,africanum,,,,,,,,,Norway,,,1992,,,"Alfredsen, S. & Saxegaard, F. An outbreak of tuberculosis in pigs and cattle caused by Mycobacterium africanum. The Veterinary record 131, 51-53 (1992)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Mycobacterium celatum,,,,,,Mycobacterium,celatum,,,,,,,,,Slovenia,,,2000,10.4061/2011/432954,,"Pate, M. et al. The First Report of Mycobacterium celatum Isolation from Domestic Pig (Sus scrofa domestica) and Roe Deer (Capreolus capreolus) and an Overview of Human Infections in Slovenia. Vet Med Int 2011, 432954, doi:10.4061/2011/432954 (2011)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Mycoplasma arthritidis,,,,,,Mycoplasma,arthritidis,,,,,,,,,Germany,,,1990,,,"Binder, A., Aumuller, R., Likitdecharote, B. & Kirchhoff, H. Isolation of Mycoplasma arthritidis from the joint fluid of boars. Zentralbl Veterinarmed B 37, 611-614 (1990)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Gordona sputi,,,,,,Gordona,sputi,,,,,,,,,Japan,,,1987,,,"Tsukamura, M. et al. Mesenteric lymphadenitis of swine caused by Rhodococcus sputi. Journal of clinical microbiology 26, 155-157 (1988)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus minor,,,,,,Actinobacillus,minor,,,,,,,,,Canada,,,1996,,,"Moller, K. et al. Actinobacillus minor sp. nov., Actinobacillus porcinus sp. nov., and Actinobacillus indolicus sp. nov., three new V factor-dependent species from the respiratory tract of pigs. Int J Syst Bacteriol 46, 951-956 (1996)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus pleuropneumoniae,,,,,,Actinobacillus,pleuropneumoniae,,,,,,,,,,,,,,,
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus pleuropneumoniae Serotype 15,,,,,,Actinobacillus,pleuropneumoniae,Serotype 15,,,,,,,,Australia,,,1988,,,"Blackall, P. J., Klaasen, H. L., van den Bosch, H., Kuhnert, P. & Frey, J. Proposal of a new serovar of Actinobacillus pleuropneumoniae: serovar 15. Veterinary microbiology 84, 47-52, doi:S037811350100428X [pii] (2002)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus pleuropneumoniae Serotype 15,,,,,,Actinobacillus,pleuropneumoniae,Serotype 15,,,,,,,,Australia,,,1988,,,"Blackall, P. J., Bowles, R., Pahoff, J. L. & Smith, B. N. Serological characterisation of Actinobacillus pleuropneumoniae isolated from pigs in 1993 to 1996. Aust Vet J 77, 39-43 (1999)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus pleuropneumoniae Serotype 12,,,,,,Actinobacillus,pleuropneumoniae,Serotype 12,,,,,,,,Denmark,,,1986,,,"Nielsen, R. Serological characterization of Actinobacillus pleuropneumoniae strains and proposal of a new serotype: serotype 12. Acta veterinaria Scandinavica 27, 453-455 (1986)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus pleuropneumoniae Atypical variant of serotype 3,,,,,,Actinobacillus,pleuropneumoniae,Atypical variant of serotype 3,,,,,,,,Germany,,,2009,10.1177/1040638711404148,,"Kuhnert, P., Rohde, J. & Korczak, B. M. A new variant of Actinobacillus pleuropneumoniae serotype 3 lacking the entire apxII operon. J Vet Diagn Invest 23, 556-559, doi:23/3/556 [pii] 10.1177/1040638711404148 (2011)."
https://en.wiktionary.org/wiki/support,support,,,Sus scrofa domesticus,,,,,,,,http://purl.obolibrary.org/obo/RO_0002445,is parasitized by,,,Actinobacillus porcinus,,,,,,Actinobacillus,porcinus,,,,,,,,,Canada,,,1996,,,"Moller, K. et al. Actinobacillus minor sp. nov., Actinobacillus porcinus sp. nov., and Actinobacillus indolicus sp. nov., three new V factor-dependent species from the respiratory tract of pigs. Int J Syst Bacteriol 46, 951-956 (1996)."
